shade_url,shade_id,shade_name,rgb,lrv,page_number,temperature,tone,finishes,colour_family,R,G,B
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/mornings-at-ulsoor,BB5131,Mornings at Ulsoor,"(168, 182, 200)",46.9,146,Cool,Light,"Matte, Sheen, Gloss",Blues,168,182,200
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/grey-silk,BB5132,Grey silk,"(140, 158, 184)",34.6,146,Cool,Midtone,"Matte, Sheen, Gloss",Blues,140,158,184
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-silent-movie-star,BB5133,A silent movie star,"(106, 137, 174)",25.1,146,Cool,Midtone,"Matte, Sheen, Gloss",Blues,106,137,174
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-wall-paint-colours/a-silent-movie-star,BB5133,A silent movie star,"(106, 137, 174)",25.1,146,Cool,Midtone,"Matte, Sheen, Gloss",Blues,106,137,174
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-day-off,BB5134,A day off,"(59, 104, 145)",13.7,146,Cool,Dark,"Matte, Sheen, Gloss",Blues,59,104,145
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/clean-uniforms,BB5135,Clean uniforms,"(56, 82, 118)",8.9,146,Cool,Dark,"Matte, Sheen, Gloss",Blues,56,82,118
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/ceramic-heart,BB5136,Ceramic heart,"(208, 215, 225)",68.6,147,Cool,Light,"Matte, Sheen, Gloss",Blues,208,215,225
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/view-from-the-dock,BB5137,View from the dock,"(182, 204, 223)",59.9,147,Cool,Light,"Matte, Sheen, Gloss",Blues,182,204,223
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/imaginary-ice-cream,BB5138,Imaginary ice cream,"(178, 196, 216)",55.1,147,Cool,Light,"Matte, Sheen, Gloss",Blues,178,196,216
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/south-bombay-summer,BB5139,South Bombay summer,"(174, 191, 208)",51.8,147,Cool,Light,"Matte, Sheen, Gloss",Blues,174,191,208
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/bitter-moon,BB5140,Bitter moon,"(153, 170, 189)",40.2,147,Cool,Midtone,"Matte, Sheen, Gloss",Blues,153,170,189
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/blue-smoke,BB5141,Blue smoke,"(124, 148, 167)",28.9,147,Cool,Midtone,"Matte, Sheen, Gloss",Blues,124,148,167
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/poem-from-japan,BB5142,Poem from Japan,"(89, 114, 130)",16.3,147,Cool,Dark,"Matte, Sheen, Gloss",Blues,89,114,130
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/ozzy-s-lyrics,BB5143,Ozzy's lyrics,"(73, 90, 104)",10.1,147,Cool,Dark,"Matte, Sheen, Gloss",Blues,73,90,104
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/silvery-blue,BB5144,Silvery blue,"(212, 229, 236)",76.8,148,Cool,Light,"Matte, Sheen, Gloss",Blues,212,229,236
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/winter-stalactite,BB5145,Winter stalactite,"(177, 200, 214)",56.3,148,Cool,Light,"Matte, Sheen, Gloss",Blues,177,200,214
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/old-novel,BB5146,Old novel,"(144, 177, 195)",42.5,148,Cool,Light,"Matte, Sheen, Gloss",Blues,144,177,195
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/sweater-weather,BB5147,Sweater weather,"(120, 157, 177)",32.3,148,Cool,Midtone,"Matte, Sheen, Gloss",Blues,120,157,177
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/softened-blow,BB5148,Softened blow,"(103, 142, 160)",25.6,148,Cool,Midtone,"Matte, Sheen, Gloss",Blues,103,142,160
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/old-jeans-new-songs,BB5149,Old jeans new songs,"(83, 117, 135)",16.9,148,Cool,Dark,"Matte, Sheen, Gloss",Blues,83,117,135
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/slate-blue,BB5150,Slate blue,"(66, 84, 106)",9.1,148,Cool,Dark,"Matte, Sheen, Gloss",Blues,66,84,106
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-stormy-forecast,BB5151,A stormy forecast,"(69, 80, 86)",7.9,148,Cool,Dark,"Matte, Sheen, Gloss",Blues,69,80,86
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/frosty-blue,BB5152,Frosty blue,"(198, 215, 229)",67.4,149,Cool,Light,"Matte, Sheen, Gloss",Blues,198,215,229
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/poem-no-3,BB5153,Poem no. 3,"(166, 197, 216)",54.0,149,Cool,Light,"Matte, Sheen, Gloss",Blues,166,197,216
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/pike-fishing,BB5154,Pike fishing,"(143, 185, 208)",46.4,149,Cool,Light,"Matte, Sheen, Gloss",Blues,143,185,208
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/blue-cloud,BB5155,Blue cloud,"(127, 173, 197)",39.9,149,Cool,Midtone,"Matte, Sheen, Gloss",Blues,127,173,197
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/church-steeple,BB5156,Church steeple,"(95, 156, 186)",31.2,149,Cool,Midtone,"Matte, Sheen, Gloss",Blues,95,156,186
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/jazz-evenings,BB5157,Jazz evenings,"(81, 138, 170)",24.1,149,Cool,Midtone,"Matte, Sheen, Gloss",Blues,81,138,170
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/the-middle-of-the-ocean,BB5158,The middle of the ocean,"(48, 102, 131)",12.7,149,Cool,Dark,"Matte, Sheen, Gloss",Blues,48,102,131
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/blue-velvet,BB5159,Blue velvet,"(53, 100, 128)",12.2,149,Cool,Dark,"Matte, Sheen, Gloss",Blues,53,100,128
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/morning-people,BB5160,Morning people,"(200, 222, 238)",72.0,150,Cool,Light,"Matte, Sheen, Gloss",Blues,200,222,238
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/joanna-s-favourite,BB5161,Joanna's favourite,"(185, 212, 229)",64.6,150,Cool,Light,"Matte, Sheen, Gloss",Blues,185,212,229
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/songs-that-bring-rain,BB5162,Songs that bring rain,"(151, 194, 211)",51.0,150,Cool,Light,"Matte, Sheen, Gloss",Blues,151,194,211
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/forgiven-is-forgotten,BB5163,Forgiven is forgotten,"(121, 170, 197)",38.3,150,Cool,Midtone,"Matte, Sheen, Gloss",Blues,121,170,197
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/turkish-summer,BB5164,Turkish summer,"(85, 141, 176)",25.5,150,Cool,Midtone,"Matte, Sheen, Gloss",Blues,85,141,176
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/tgif,BB5165,TGIF,"(59, 119, 153)",17.6,150,Cool,Dark,"Matte, Sheen, Gloss",Blues,59,119,153
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-bucketful-of-sky,BB5166,A bucketful of sky,"(26, 95, 133)",11.1,150,Cool,Dark,"Matte, Sheen, Gloss",Blues,26,95,133
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/peacocks-in-the-wild,BB5167,Peacocks in the wild,"(59, 82, 101)",8.3,150,Cool,Dark,"Matte, Sheen, Gloss",Blues,59,82,101
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/clean-blue,BB5168,Clean blue,"(188, 219, 235)",69.0,151,Cool,Light,"Matte, Sheen, Gloss",Blues,188,219,235
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/wonder,BB5169,Wonder,"(162, 209, 234)",61.0,151,Cool,Light,"Matte, Sheen, Gloss",Blues,162,209,234
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/reynolds-number,BB5170,Reynolds number,"(122, 189, 223)",47.9,151,Cool,Midtone,"Matte, Sheen, Gloss",Blues,122,189,223
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/stained-glass,BB5171,Stained glass,"(97, 172, 207)",38.2,151,Cool,Midtone,"Matte, Sheen, Gloss",Blues,97,172,207
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/blue-eyed-boy,BB5172,Blue eyed boy,"(23, 159, 205)",31.9,151,Cool,Midtone,"Matte, Sheen, Gloss",Blues,23,159,205
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/rajputana-palace,BB5173,Rajputana palace,"(32, 139, 181)",24.0,151,Cool,Midtone,"Matte, Sheen, Gloss",Blues,32,139,181
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/prussian-silk,BB5174,Prussian silk,"(0, 116, 160)",16.2,151,Cool,Dark,"Matte, Sheen, Gloss",Blues,0,116,160
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/peacock-s-rain-dance,BB5175,Peacock's rain dance,"(15, 109, 142)",14.2,151,Cool,Dark,"Matte, Sheen, Gloss",Blues,15,109,142
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/osaka-winters,BB5176,Osaka winters,"(195, 220, 233)",70.0,152,Cool,Light,"Matte, Sheen, Gloss",Blues,195,220,233
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/blizzard-blue,BB5177,Blizzard blue,"(168, 216, 232)",65.1,152,Cool,Light,"Matte, Sheen, Gloss",Blues,168,216,232
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/ballroom-dancers,BB5178,Ballroom dancers,"(158, 211, 227)",61.1,152,Cool,Light,"Matte, Sheen, Gloss",Blues,158,211,227
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/canoe-in-palolem,BB5179,Canoe in Palolem,"(120, 188, 211)",46.2,152,Cool,Light,"Matte, Sheen, Gloss",Blues,120,188,211
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/floating-past,BB5180,Floating past,"(89, 179, 212)",41.2,152,Cool,Midtone,"Matte, Sheen, Gloss",Blues,89,179,212
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/azure-blue,BB5181,Azure blue,"(55, 156, 199)",30.9,152,Cool,Midtone,"Matte, Sheen, Gloss",Blues,55,156,199
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/cute-aggression,BB5182,Cute aggression,"(0, 138, 178)",22.9,152,Cool,Midtone,"Matte, Sheen, Gloss",Blues,0,138,178
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/inland-letters,BB5183,Inland letters,"(0, 116, 151)",15.9,152,Cool,Dark,"Matte, Sheen, Gloss",Blues,0,116,151
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/crystal-clear,BB5184,Crystal clear,"(215, 233, 239)",79.7,153,Cool,Light,"Matte, Sheen, Gloss",Blues,215,233,239
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/monday-blues,BB5185,Monday blues,"(192, 224, 235)",71.8,153,Cool,Light,"Matte, Sheen, Gloss",Blues,192,224,235
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/aqua-fresh,BB5186,Aqua fresh,"(149, 200, 220)",54.4,153,Cool,Light,"Matte, Sheen, Gloss",Blues,149,200,220
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/parra-sky,BB5187,Parra sky,"(125, 196, 228)",52.0,153,Cool,Midtone,"Matte, Sheen, Gloss",Blues,125,196,228
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/matisse-s-dance,BB5188,Matisse's dance,"(99, 174, 210)",39.6,153,Cool,Midtone,"Matte, Sheen, Gloss",Blues,99,174,210
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-hollywood-gaze,BB5189,A Hollywood gaze,"(49, 159, 192)",31.0,153,Cool,Midtone,"Matte, Sheen, Gloss",Blues,49,159,192
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/picasso-s-blue-period,BB5190,Picasso's blue period,"(0, 143, 176)",24.4,153,Cool,Midtone,"Matte, Sheen, Gloss",Blues,0,143,176
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/caribbean-blue,BB5191,Caribbean blue,"(0, 131, 161)",19.8,153,Cool,Midtone,"Matte, Sheen, Gloss",Blues,0,131,161
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/best-buddy,BB5192,Best buddy,"(174, 203, 224)",58.7,154,Cool,Light,"Matte, Sheen, Gloss",Blues,174,203,224
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-melody,BB5193,A melody,"(153, 185, 205)",47.2,154,Cool,Light,"Matte, Sheen, Gloss",Blues,153,185,205
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-wall-paint-colours/a-melody,BB5193,A melody,"(153, 185, 205)",47.2,154,Cool,Light,"Matte, Sheen, Gloss",Blues,153,185,205
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/raw-gemstone,BB5194,Raw gemstone,"(156, 195, 216)",52.2,154,Cool,Light,"Matte, Sheen, Gloss",Blues,156,195,216
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/homecoming,BB5195,Homecoming,"(86, 158, 186)",31.3,154,Cool,Midtone,"Matte, Sheen, Gloss",Blues,86,158,186
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/frothy-ocean,BB5196,Frothy ocean,"(85, 153, 183)",29.6,154,Cool,Midtone,"Matte, Sheen, Gloss",Blues,85,153,183
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/modern-romance,BB5197,Modern romance,"(80, 133, 156)",21.8,154,Cool,Midtone,"Matte, Sheen, Gloss",Blues,80,133,156
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/oh-please-henri,BB5198,Oh please Henri,"(61, 106, 129)",13.5,154,Cool,Dark,"Matte, Sheen, Gloss",Blues,61,106,129
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-wall-paint-colours/oh-please-henri,BB5198,Oh please Henri,"(61, 106, 129)",13.5,154,Cool,Dark,"Matte, Sheen, Gloss",Blues,61,106,129
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/ink-stained-fingers,BB5199,Ink stained fingers,"(44, 87, 111)",9.1,154,Cool,Dark,"Matte, Sheen, Gloss",Blues,44,87,111
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/morning-court-in-avadh,BB5200,Morning court in Avadh,"(201, 212, 223)",65.7,155,Cool,Light,"Matte, Sheen, Gloss",Blues,201,212,223
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/midnight-supper,BB5201,Midnight supper,"(184, 199, 209)",56.4,155,Cool,Light,"Matte, Sheen, Gloss",Blues,184,199,209
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/river-rocks,BB5202,River rocks,"(174, 198, 210)",54.9,155,Cool,Light,"Matte, Sheen, Gloss",Blues,174,198,210
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/sea-shells,BB5203,Sea shells,"(131, 162, 172)",34.4,155,Cool,Midtone,"Matte, Sheen, Gloss",Blues,131,162,172
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/washed-ashore,BB5204,Washed ashore,"(124, 154, 166)",30.9,155,Cool,Midtone,"Matte, Sheen, Gloss",Blues,124,154,166
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/dusk-settles,BB5205,Dusk settles,"(93, 123, 138)",19.0,155,Cool,Midtone,"Matte, Sheen, Gloss",Blues,93,123,138
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/deers-at-dawn,BB5206,Deers at dawn,"(75, 107, 122)",13.9,155,Cool,Dark,"Matte, Sheen, Gloss",Blues,75,107,122
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/tempered-skies,BB5207,Tempered skies,"(53, 94, 110)",10.4,155,Cool,Dark,"Matte, Sheen, Gloss",Blues,53,94,110
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/starry-starry-night,BB5800,Starry starry night,"(44, 80, 105)",7.8,156,Cool,Dark,"Matte, Sheen, Gloss",Blues,44,80,105
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/old-ink-new-feelings,BB5801,Old ink new feelings,"(11, 114, 162)",16.3,156,Cool,Dark,"Matte, Sheen, Gloss",Blues,11,114,162
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/cerulean-sky,BB5802,Cerulean sky,"(72, 159, 209)",32.9,156,Cool,Midtone,"Matte, Sheen, Gloss",Blues,72,159,209
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/sapphire-stone,BB5803,Sapphire stone,"(58, 92, 157)",12.3,156,Cool,Dark,"Matte, Sheen, Gloss",Blues,58,92,157
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-nursery-rhyme,BG6000,A nursery rhyme,"(198, 228, 238)",74.8,157,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,198,228,238
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sauteed-blue,BG6001,Sauteed blue,"(179, 211, 223)",62.5,157,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,179,211,223
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/fancy-blue-cheese,BG6002,Fancy blue cheese,"(131, 181, 199)",43.4,157,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,131,181,199
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/borrowed-hope,BG6003,Borrowed hope,"(97, 157, 172)",30.7,157,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,97,157,172
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/dip-dyed,BG6004,Dip dyed,"(47, 129, 144)",19.3,157,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,47,129,144
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/rivers-at-night,BG6005,Rivers at night,"(79, 122, 138)",18.0,157,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,79,122,138
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/monsoon-poetry,BG6006,Monsoon poetry,"(52, 95, 111)",10.6,157,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,52,95,111
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/wild-water,BG6007,Wild water,"(44, 87, 100)",8.8,157,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,44,87,100
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/cream-blue,BG6008,Cream blue,"(203, 222, 227)",71.6,158,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,203,222,227
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/lonely-cloud,BG6009,Lonely cloud,"(189, 220, 227)",68.7,158,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,189,220,227
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/highlighted-words,BG6010,Highlighted words,"(165, 218, 225)",65.2,158,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,165,218,225
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/dusk-flowers,BG6011,Dusk flowers,"(138, 185, 194)",45.1,158,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,138,185,194
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-long-way-home,BG6012,A long way home,"(99, 162, 176)",32.7,158,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,99,162,176
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/malabar-coast,BG6013,Malabar coast,"(60, 144, 160)",24.4,158,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,60,144,160
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/blue-planet,BG6014,Blue planet,"(64, 123, 147)",18.5,158,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,64,123,147
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-drop-of-the-ocean,BG6015,A drop of the ocean,"(43, 97, 121)",11.2,158,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,43,97,121
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/water-moon,BG6016,Water moon,"(197, 226, 231)",72.9,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,197,226,231
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/thoughtful-mermaid,BG6017,Thoughtful mermaid,"(153, 218, 226)",63.9,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,153,218,226
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/angel-blue,BG6018,Angel blue,"(128, 197, 206)",50.4,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,128,197,206
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sea-view,BG6019,Sea view,"(98, 182, 195)",41.3,159,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,98,182,195
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/bolt-out-of-the-blue,BG6020,Bolt out of the blue,"(113, 179, 196)",40.9,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,113,179,196
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/mountain-bluebird,BG6021,Mountain bluebird,"(15, 154, 177)",28.3,159,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,15,154,177
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sailing-into-dawn,BG6022,Sailing into dawn,"(0, 136, 154)",21.0,159,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,0,136,154
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/flutter-in-the-mangrove,BG6023,Flutter in the mangrove,"(10, 105, 123)",12.4,159,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,10,105,123
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-quiet-longing,BG6024,A quiet longing,"(180, 213, 223)",63.8,160,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,180,213,223
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/weatherman-s-tie,BG6025,Weatherman's tie,"(154, 211, 225)",60.6,160,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,154,211,225
